OBJECTID,CODE,TYPELOCAL,NOM,SERV_ECOLE,SERV_POSTE,SERV_DOUAN,SERV_GENDA,SERV_HOPIT,SERV_INFR_,SERV_MUSUL,SERV_CHRET,SERV_CHAT_,SERV_PT_EA,SERV_ANT_H,SERV_EOLIE,SERV_PUITS,THEME,PAYS,IDUU,longitude,latitude
"972","4600010","-1",Bambadinca,"0","1","0","0","0","1","0","0","0","0","0","0","0",LA,GW,fc7949bb-d98d-412e-965b-246fb9ec3253,515292.0000000,1329133.0000000
"973","4600010","-1",Madina Wôra,"0","0","0","0","0","0","1","1","0","0","0","0","0",LA,GN,061ffc76-bbfb-4889-894f-ffb97c0e8cc8,772288.0000000,1330880.0000000
"974","4600010","-1",Canchungo,"1","1","0","0","1","0","0","0","0","0","0","0","0",LA,GW,7c31b76e-935e-4131-9eb7-765f11afc626,387850.0000000,1334143.0000000
"975","4600010","-1",Calequisse,"0","0","0","0","0","1","0","0","0","0","0","0","0",LA,GW,c12633be-f939-46f5-9d92-a0f0e3b84744,366841.0000000,1334347.0000000
"976","4600010","-1",Mansôa,"1","1","0","0","0","1","0","0","0","0","0","0","0",LA,GW,85cddc04-57d4-4448-ac60-aa62ab036734,465630.0000000,1334782.0000000
"977","4600010","-1",Có,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GW,25e609bf-68f3-4e02-9342-f7a9bcaa59e6,411631.0000000,1335495.0000000
"978","4600010","-1",Mali,"1","1","1","0","1","0","1","0","0","0","0","0","0",LA,GN,7654635a-8500-4c5a-8d7b-38335c280033,794065.0000000,1336519.0000000
"979","4600010","-1",Lébékérin,"0","0","0","0","0","1","1","0","0","0","0","0","0",LA,GN,a11afd7e-6074-4e9d-887b-c9e312cebe97,782924.0000000,1339908.0000000
"980","4600010","-1",Cabuca,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GW,21f34fc4-2a00-47b0-9da8-02cd7a75756a,602324.0000000,1341467.0000000
"981","4600010","-1",Foulamôri,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GN,1da2412a-cefb-486f-8b12-f17a949cbbed,625737.0000000,1344376.0000000
"982","4600010","-1",Bafatá,"0","1","0","0","1","0","0","0","0","0","0","0","0",LA,GW,1d16ad0b-9546-4309-8ffc-b800217b9870,537555.0000000,1345693.0000000
"983","4600010","-1",Kali,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,68a405a5-726d-48ab-8d16-a88b4328391e,886500.0000000,1347138.0000000
"984","4600010","-1",Touba,"0","0","0","0","0","0","1","0","0","0","0","0","0",LA,GN,b1f4cf77-a235-4ef3-ab62-3092a2c6eef4,754236.0000000,1348144.0000000
"985","4600010","-1",Bissorã,"1","1","0","0","1","0","0","0","0","0","0","0","0",LA,GW,d87fb732-7ec5-4a2c-a66e-e2f3681445ac,450976.0000000,1351341.0000000
"986","4600010","-1",Cacheu,"1","1","1","0","0","1","0","0","0","0","0","0","0",LA,GW,1e4791c6-6e8f-4195-9caf-919d26e0467e,373287.0000000,1357360.0000000
"987","4600010","-1",Gabú,"0","1","0","0","1","0","0","0","0","0","0","0","0",LA,GW,fa6e6a73-4967-4b66-a316-7ab42bb84874,584410.0000000,1357446.0000000
"988","4600010","-1",Faléa,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,2c6679d9-e29c-49bb-b552-0417c09bf462,905542.0000000,1358593.0000000
"989","4600010","-1",Mansabá,"1","1","0","0","0","1","0","0","0","0","0","0","0",LA,GW,8cb23f66-3fe0-422e-b2bc-b276ac6a641d,481387.0000000,1359176.0000000
"990","4600010","-1",Varela,"0","0","0","0","0","1","0","0","0","0","0","0","0",LA,GW,cfe77ced-f027-4f4f-8a2d-f244150c602e,327217.0000000,1359248.0000000
"991","4600010","-1",Pitche,"0","0","1","0","0","1","0","0","0","0","0","0","0",LA,GW,9a199710-f98e-4ff7-ad3b-9f5fe053976b,613437.0000000,1362742.0000000
"992","4600010","-1",Tiaguissé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GN,175c7aeb-61db-4d7e-849e-7d7d4c291991,719774.0000000,1363357.0000000
"993","4600010","-1",Contuboel,"0","1","0","0","0","1","0","0","0","0","0","0","0",LA,GW,48108873-5dfb-4e6f-9e9c-a24e9c089150,547857.0000000,1368109.0000000
"994","4600010","-1",Barro,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,GW,f28132c1-8de8-4a4f-9f99-5502d0ae7d65,432550.0000000,1369761.0000000
"995","4600010","-1",São Domingos,"0","1","1","0","1","0","0","0","0","0","0","0","0",LA,GW,9c6a03b0-b534-4dd5-8f42-4548c92b8f46,370101.0000000,1371236.0000000
"996","4600010","-1",Saréboïdo,"0","0","0","0","0","1","1","0","0","0","0","0","0",LA,GN,fc22e074-0222-4bd7-adee-8b3a9065c648,660167.0000000,1371905.0000000
"997","4600010","-1",Farim,"1","1","0","0","1","0","0","0","0","0","0","0","0",LA,GW,39c97499-e21a-4e6c-8b84-b50b8ce1ddba,476282.0000000,1380246.0000000
"998","4600010","-1",Koundara,"0","1","1","0","0","1","1","1","0","0","0","0","0",LA,GN,8ca6c6e5-f758-4a77-942c-e8dcb177b856,685192.0000000,1380853.0000000
"999","4600010","-1",Youkounkoun,"0","0","0","0","0","1","1","0","0","0","0","0","0",LA,GN,011a9c21-20de-4314-a04f-77119fb0873e,704069.0000000,1386470.0000000
"1000","4600010","-1",Canquelifá,"0","0","0","0","0","1","0","0","0","0","0","0","0",LA,GW,fb041895-5b52-4464-a3db-a933832b8d81,625354.0000000,1390788.0000000
"1001","4600010","-1",Satadougou,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,e35fb037-c262-4cd0-ab4c-bd3e8998294c,889636.0000000,1396904.0000000
"1002","4600010","-1",Pirada,"0","0","0","0","0","1","0","0","0","0","0","0","0",LA,GW,597638bb-6b37-4ff9-b777-51136b514134,591832.0000000,1400024.0000000
"1003","4600010","-1",Saré Bacar,"0","0","0","0","0","1","0","0","0","0","0","0","0",LA,GW,14dc65b4-4945-4187-a014-321f992e209a,562172.0000000,1400804.0000000
"1004","4600010","-1",Dombia,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,9a2464b1-7db3-4276-8989-a21a06a04a37,928992.0000000,1416053.0000000
"1005","4600010","-1",Kéniéba,"0","0","0","0","1","0","0","0","0","0","0","0","0",LA,ML,e26784a0-4dba-4d53-9485-b6ece877c147,908886.0000000,1422881.0000000
"1006","4600010","-1",Kassama,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,f36c62cf-5a7c-40c2-9756-a82df1652547,920979.0000000,1446545.0000000
"1007","4600010","-1",Bwiam,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,615801c2-b1de-432e-8a68-80679f2c41c4,382541.0000000,1463135.0000000
"1008","4600010","-1",Bitang,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,5db4c2f4-9599-4b18-8a54-cde111b4534b,368716.0000000,1465146.0000000
"1009","4600010","-1",Jattaba,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,75b5350f-45a2-4fcb-8085-c35405f7d2e7,410313.0000000,1467637.0000000
"1010","4600010","-1",Brikama,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,0a1db5be-ba8f-4ab7-a88a-19cda29fc7ca,321381.0000000,1467721.0000000
"1011","4600010","-1",Basse Santa Su,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,01376ca8-9808-4759-b494-5ae252930c66,585623.0000000,1470163.0000000
"1012","4600010","-1",Diabugu,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,40ac5c7f-8f19-4a2c-aa36-7c92c015eb13,564374.0000000,1480199.0000000
"1013","4600010","-1",Kwinella,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,c1de3239-7ef1-4fe8-bf87-0aae03280276,413819.0000000,1480970.0000000
"1014","4600010","-1",Kaiaf,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,36c8d04c-4e58-4919-a8fe-af2adbaa73c1,434253.0000000,1482390.0000000
"1015","4600010","-1",Gourbassi,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,d381eac1-870a-4675-9c80-ad2227aabb88,864226.0000000,1483611.0000000
"1016","4600010","-1",Bansang,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,cf0e2096-723b-4f97-b20b-400875ee4417,537314.0000000,1485419.0000000
"1017","4600010","-1",Mansa Konko,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,11cda520-1b74-429a-bf52-5e0861602e94,441812.0000000,1487976.0000000
"1018","4600010","-1",Barra,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,18315d55-7eeb-412c-a041-98b354e4bf42,334820.0000000,1490993.0000000
"1019","4600010","-1",Dialafara,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,65f13722-a4f2-479d-8063-17060001ee01,892282.0000000,1491006.0000000
"1020","4600010","-1",Kerewan,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,b9df93ca-0be5-47a3-93c9-13d055126135,381981.0000000,1491814.0000000
"1021","4600010","-1",Saboussiré,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,510dfcf7-1871-4422-9331-e0ce81cb46d9,836018.0000000,1493745.0000000
"1022","4600010","-1",Pakali Ba,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,05922e57-8423-44b0-83b5-e6bce8c26e03,473744.0000000,1494736.0000000
"1023","4600010","-1",Georgetown,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,4a0c1377-25e2-4032-8260-629a3045e636,525811.0000000,1496918.0000000
"1024","4600010","-1",Farafenni,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,d3f77b13-5940-4ee8-93ef-272e6503e384,435511.0000000,1500407.0000000
"1025","4600010","-1",Jowara,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,da6ed56e-a9e6-4b75-9b45-21eba51e1478,383211.0000000,1501274.0000000
"1026","4600010","-1",Kudang,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,99099255-56e0-463b-9648-855695312f84,493477.0000000,1510438.0000000
"1027","4600010","-1",Kuntaur,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,b8d5e4eb-557f-44e2-93a7-abd16c5e7271,511994.0000000,1511424.0000000
"1028","4600010","-1",N'Jau,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,GM,d6c289d5-02ea-450e-9f61-523abe59879a,477226.0000000,1519828.0000000
"1029","4600010","-1",Galouga,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,79541f06-f032-4493-92eb-7192725b29a6,926647.0000000,1533632.0000000
"1030","4600010","-1",Sadiola,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,ML,2200f801-8b9b-44a7-bc28-6b7aad273fa0,856449.0000000,1538288.0000000
"1031","4600010","-1",Harr,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,MR,a05f0cb9-326b-4ee7-95fa-0e5eaa8211a5,762938.0000000,1691752.0000000
"1032","4600010","-1",Maghama,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,MR,7b42616a-3716-4eae-a962-b57c61393b81,730603.0000000,1715969.0000000
"1033","4600010","-1",Sivé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,MR,542696b3-f663-4d3d-9753-21331e558b13,691906.0000000,1736792.0000000
"1034","4600010","-1",Mbagne,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,MR,f658c1f0-50bb-47bb-85c3-00677d54dd07,629734.0000000,1785488.0000000
"1035","4600010","-1",Kaédi,"1","1","0","1","1","0","1","0","1","0","0","0","0",LA,MR,5ae59fc0-9bdf-4099-932a-1f31c693e8e9,659803.0000000,1786159.0000000
"1036","4600010","-1",Bababé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,MR,5cd46a65-7f39-4a53-aac6-d148e7d8596f,612563.0000000,1807023.0000000
"1037","4600010","-1",Bogué,"0","0","0","0","0","1","0","0","0","0","0","0","0",LA,MR,f18ce578-30e5-4f7e-ae70-4a9626c66b11,577899.0000000,1835025.0000000
"1038","4600010","-1",Adabai,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,MR,14afc95d-eceb-40ea-b004-d134af8fddf9,503448.0000000,1847515.0000000
"1070","4600040","3",Podor,"1","1","1","1","1","0","1","0","1","0","0","0","0",LA,SN,c94d73e3-5085-4815-a79d-99c19a09d971,504211.0000000,1840835.0000000
"1071","4600030","2",Ziguinchor,"1","1","1","1","1","1","1","1","1","0","1","0","0",LA,SN,85ca77b1-9ba5-428e-a957-8be5932c5738,362732.0000000,1391175.0000000
"1072","4600060","6",Nganda,"1","0","1","0","0","1","1","0","1","0","1","0","0",LA,SN,b6501a16-b9ac-4ab1-9b89-ff21abdeab66,454298.0000000,1529409.0000000
"1073","4600040","4",Parcelles Assainies,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,27674d59-5ef8-4032-a893-8b5a1c54d4c7,237084.4516000,1632945.7236000
"1074","4600060","6",Sintiou Bamambé,"1","1","0","0","0","1","1","0","1","0","1","0","0",LA,SN,0748238e-3371-47c0-a5d3-9e886c61b16f,700208.0000000,1699914.0000000
"1075","4600040","4",Gamadji Sarré,"1","0","0","0","0","0","1","0","1","0","1","0","0",LA,SN,dd45a41e-4d99-4107-8e20-7400ea8fd15a,532624.0000000,1826166.0000000
"1076","4600060","6",Santiaba Mandjak,"1","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,0f1c6be7-38b3-4dcb-bcc4-4ce9010ab9f7,330545.0000000,1368450.0000000
"1077","4600060","6",Oukout,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,ecd2f27e-931b-46a8-bbba-561d9a907dc6,330956.0000000,1379902.0000000
"1078","4600060","6",Enampor,"1","0","0","0","0","1","1","1","0","0","1","0","0",LA,SN,02d28efb-0e81-4663-8970-1e5a1821c7a6,342732.0000000,1384014.0000000
"1079","4600060","6",Médina El Hadji,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,ab40d15a-0cec-436a-af4b-c7bd4603bc4a,510256.0000000,1409266.0000000
"1080","4600060","6",Wassadou,"1","0","1","1","0","1","1","0","0","0","0","0","0",LA,SN,bdf6297f-45b8-4174-bfb8-1c99746e5408,591265.0000000,1409350.0000000
"1081","4600060","6",Oulampane,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,63b599c5-51c1-453e-a3da-b75da6601b79,392174.0000000,1432999.0000000
"1082","4600060","6",Médinatou Salam 2 (K. Fafa Ly),"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,91bc67a9-0503-48a2-9771-786f5ef4eedc,485355.0000000,1529180.0000000
"1083","4600060","6",Sali Escale,"1","1","0","0","0","1","0","0","1","0","1","0","0",LA,SN,3907ca79-3c95-4c51-96cd-13757c537fc1,509510.0000000,1532932.0000000
"1084","4600060","6",Diokoul Mbelbouk,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,3cdc732a-7192-40bf-b86f-92493035741c,468916.0000000,1542694.0000000
"1085","4600060","6",Koutiaba,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,30a4589f-d391-4b59-b133-b8b72f3d194f,558935.0000000,1567391.0000000
"1086","4600060","6",Fas,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,565fa762-f347-40c3-86f5-a6de5a046845,388511.0000000,1587218.0000000
"1087","4600060","6",Ndioumane,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,2be625f1-7aaf-4465-9ec4-f5fac4b6a67c,392480.0000000,1617770.0000000
"1088","4600060","6",Dendey,"1","0","0","0","0","0","1","0","1","0","1","0","0",LA,SN,66bb1ec3-7f3f-4ed2-a833-643c679e89b0,388737.0000000,1627809.0000000
"1089","4600060","6",Fandène,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,20769c9d-1fb9-4868-8937-e0bde4ec345c,300616.0000000,1637853.0000000
"1090","4600060","6",Tiamene Djolof,"1","0","0","0","0","0","0","0","1","0","0","0","0",LA,SN,4dadf327-0e4c-4881-a152-0d82dddbac6e,444811.0000000,1694057.0000000
"1091","4600060","6",Diana Ba,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,1c28f5d0-75a7-4916-837d-b8a7bc048892,475522.0000000,1418665.0000000
"1092","4600070","6",Karang Poste,"1","0","1","1","0","1","1","1","1","0","1","0","0",LA,SN,e9855ebd-a854-4313-ae85-2fbb62111da6,345917.0000000,1504722.0000000
"1093","4600060","6",Goumbayél,"1","0","0","0","0","1","0","0","1","0","1","0","0",LA,SN,907ebb70-351f-4bd9-9153-3a4cfc60951a,697910.0000000,1514131.0000000
"1094","4600060","6",Méréto,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,70eb64ac-82b5-43b3-a663-f9dd9e1230f9,560480.0000000,1527760.0000000
"1095","4600060","6",Fas Tiékène,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,6017d7cd-9b9d-4a92-9bb7-4bb1a44f4cb1,527058.0000000,1535939.0000000
"1096","4600040","4",Missira,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,632209c4-214b-4dc1-8e0c-fe252a3f154b,487732.0000000,1546645.0000000
"1097","4600060","6",Dara Diaké,"1","0","0","0","0","1","0","0","1","0","0","0","0",LA,SN,795e91f4-e826-4ec3-8f3f-5daa1b73be4c,422897.0000000,1583396.0000000
"1098","4600070","6",Keur Massar,"1","0","0","1","0","1","1","1","0","0","0","0","0",LA,SN,492042c0-260c-46d1-9d97-ae6c8ebb6733,251190.3675000,1635489.5576000
"1099","4600060","6",Lappé,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,8fd6edfa-b8e8-4081-87c4-08a44d20266a,356004.0000000,1658871.0000000
"1100","4600060","6",Guét Ardo,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,c57e1e10-ff10-4c85-b98b-a47f271b661b,383353.0000000,1704062.0000000
"1101","4600060","6",Etiolo,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,523b7e96-4577-4f41-ba0d-9e8dd745b269,733322.0000000,1392874.0000000
"1102","4600040","4",Dar Salam,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,09305f57-34b6-4263-8947-e45983a75517,740090.0000000,1397299.0000000
"1103","4600060","6",Samé Kanta,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,54470c23-aa6f-4458-afba-0377e8116209,474281.0000000,1426081.0000000
"1104","4600060","6",Djinani 1,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,e6070a60-8f25-4115-b020-e109aad90e5a,420908.0000000,1463321.0000000
"1105","4600060","6",Ndiamalatiel,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,37040d15-8baa-4810-874b-a44f698dac56,430436.0000000,1466650.0000000
"1106","4600060","6",Dabali,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,19b57d2f-5130-48bf-8dab-48b2867a0c2c,426527.0000000,1519167.0000000
"1107","4600060","6",Darou Salam,"0","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,2158daf1-b563-4ef0-85d4-11f33786404c,419655.0000000,1522840.0000000
"1108","4600060","6",Mbeleup,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,1537ab39-4158-407e-afc4-d0ca70fbf179,441506.0000000,1540419.0000000
"1109","4600060","6",Niassène,"1","0","0","0","0","1","0","0","0","0","0","0","0",LA,SN,538e4211-e5c5-428f-9088-bea86f0e5bd1,367085.0000000,1542707.0000000
"1110","4600080","6",Ségré Gatta,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,6bb4d553-4d2a-4cf6-828e-b5e909f8fe90,420727.0000000,1547845.0000000
"1111","4600060","6",Diagane Barka,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,90f34a8a-003f-4fd0-b9b7-63cfb0001ff8,360215.0000000,1550214.0000000
"1112","4600060","6",Diamal,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,3970126f-f43d-45ca-8a60-fcf4b011fb41,417622.0000000,1559736.0000000
"1113","4600060","6",Mbam,"1","0","0","0","0","1","1","1","0","0","0","0","0",LA,SN,ce9de932-5f93-4a81-ad39-a6af88b5a5bb,345011.0000000,1561371.0000000
"1114","4600060","6",Tiaré Ngolgui,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,cde8534d-18e9-4018-85c2-bd41dd90e3b8,365548.0000000,1596885.0000000
"1115","4600060","6",Séndou,"1","0","0","0","0","0","1","0","0","0","0","0","0",LA,SN,ac77f9e0-824b-4f45-9f74-627b0d001301,262538.5495000,1623104.1044000
"1116","4600060","6",Bambilor,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,019ce9b7-1028-41ec-8498-a7c6d7d37e2e,264976.2585000,1637454.1451000
"1117","4600040","4",Ndiaye Nguènt,"1","0","0","0","0","1","1","0","1","0","1","0","0",LA,SN,520ef488-37db-44c4-b031-c176bff146a6,364854.0000000,1791019.0000000
"1118","4600060","6",Bokoul,"1","0","0","0","0","1","1","0","1","0","0","0","0",LA,SN,3b39fd0e-c4ec-4ce8-b038-1ef16e00773e,457299.0000000,1827294.0000000
"1119","4600060","6",Mbaw,"1","0","0","0","0","1","1","0","0","0","0","0","0",LA,SN,b7acbfd0-cc75-4552-ac18-43c7aec3e63e,250170.3140000,1631605.5078000
"1120","4600060","6",Yeumbeul,"1","0","0","0","0","1","1","1","1","0","0","0","0",LA,SN,c9680d72-b7d1-40e9-ab26-0707317d22ad,246818.1480000,1635614.9941000
"1121","4600100","6",Panal Wolof,"0","0","0","0","0","0","0","0","0","0","0","0","0",LA,SN,2094aa6e-08cb-4cec-8567-29d62c78fde1,423638.0000000,1596994.0000000
"1122","4600060","6",Diamaguene Sicap Mbao,"1","0","0","0","0","0","1","1","0","0","1","0","0",LA,SN,d5928b01-7cb6-4842-8e10-dd7475dc7687,246953.2223000,1631880.1376000
"1123","4600060","6",Jaxaay P.Assainies Niakourap,"1","0","0","0","0","0","1","0","0","0","1","0","0",LA,SN,840dabee-bc08-4acd-9359-a585c2f6cc19,254759.9237000,1634141.8239000
